"","year","month","date_concat","property_id","utility_acct_number","user_id","ParticipantID","payment_type","kwh_allocated","solar_farm_name","HH Income","leave_reason","default_dummy","churn_dummy"
"17738",2020,4,"2020_4",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"17739",2020,4,"2020_4",1291,"21002275341",1346,509,"ach",12141.4,"Frog Hollow (CHGE)","not in list","0",0,0
"17740",2020,4,"2020_4",1397,"21002099428",1570,563,"card",9209.4,"Frog Hollow (CHGE)","not in list","0",0,0
"17741",2020,4,"2020_4",724,"21000730024",683,131,"ach",3157.51,"Frog Hollow (CHGE)","not in list","0",0,0
"17742",2020,4,"2020_4",1123,"7100172000",1155,412,"ach",16727.3,"Frog Hollow (CHGE)",">=$50,000","Moving out of service territory",0,1
"17743",2020,4,"2020_4",1123,"7100172000",1155,412,"ach",16727.3,"Frog Hollow (CHGE)",">=$50,000","Moving out of service territory",0,1
"17744",2020,4,"2020_4",1275,"21001939087",1328,497,"card",1766.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17745",2020,4,"2020_4",912,"3301113001",902,258,"card",12216.6,"Frog Hollow (CHGE)","not in list","Ineligible Meter",0,1
"17746",2021,9,"2021_9",464,"399818001",452,57,"card",8547.42,"Howell (O&R)",">=$50,000","0",0,0
"17747",2021,9,"2021_9",464,"399818001",452,57,"card",8547.42,"Howell (O&R)",">=$50,000","0",0,0
"17748",2021,9,"2021_9",464,"399818001",452,57,"card",8547.42,"Howell (O&R)",">=$50,000","0",0,0
"17749",2021,9,"2021_9",464,"399818001",452,57,"card",8547.42,"Howell (O&R)",">=$50,000","0",0,0
"17750",2020,4,"2020_4",956,"8368064000",952,293,"ach",3533.4,"Frog Hollow (CHGE)",">=$50,000","No Longer Interested",0,1
"17751",2020,4,"2020_4",956,"8368064000",952,293,"ach",3533.4,"Frog Hollow (CHGE)",">=$50,000","No Longer Interested",0,1
"17752",2020,4,"2020_4",1172,"21000720108",1184,429,"ach",6728.5,"Frog Hollow (CHGE)","not in list","0",0,0
"17753",2020,4,"2020_4",866,"21001145131",849,235,"card",5713.59,"Frog Hollow (CHGE)","not in list","0",0,0
"17754",2020,4,"2020_4",866,"21001145131",849,235,"card",5713.59,"Frog Hollow (CHGE)","not in list","0",0,0
"17755",2020,4,"2020_4",866,"21001145131",849,235,"card",5713.59,"Frog Hollow (CHGE)","not in list","0",0,0
"17756",2020,4,"2020_4",1443,"21001288121",1748,589,"card",13757.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17757",2020,4,"2020_4",1443,"21001288121",1748,589,"card",13757.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17758",2020,4,"2020_4",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"17759",2020,4,"2020_4",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"17760",2020,4,"2020_4",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"17761",2020,4,"2020_4",1271,"21002279376",1329,498,"card",11652.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17762",2021,5,"2021_5",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17763",2021,5,"2021_5",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17764",2021,5,"2021_5",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17765",2021,5,"2021_5",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17766",2020,4,"2020_4",1231,"21003582455",1283,482,"ach",1353.22,"Frog Hollow (CHGE)","not in list","0",0,0
"17767",2021,6,"2021_6",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17768",2021,6,"2021_6",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17769",2021,6,"2021_6",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17770",2021,6,"2021_6",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17771",2021,7,"2021_7",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17772",2021,7,"2021_7",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17773",2021,7,"2021_7",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17774",2021,7,"2021_7",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17775",2021,8,"2021_8",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17776",2021,8,"2021_8",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17777",2021,8,"2021_8",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17778",2021,8,"2021_8",1198,"21002273288",1252,466,"card",8946.27,"Frog Hollow (CHGE)","not in list","0",0,0
"17779",2020,4,"2020_4",762,"21001314927",719,153,"card",8795.92,"Frog Hollow (CHGE)","not in list","Churn",0,1
"17780",2020,4,"2020_4",762,"21001314927",719,153,"card",8795.92,"Frog Hollow (CHGE)","not in list","Churn",0,1
"17781",2020,4,"2020_4",762,"21001314927",719,153,"card",8795.92,"Frog Hollow (CHGE)","not in list","Churn",0,1
"17782",2020,4,"2020_4",504,"21000880258",471,66,"card",6164.66,"Frog Hollow (CHGE)","not in list","0",0,0
"17783",2020,4,"2020_4",504,"21000880258",471,66,"card",6164.66,"Frog Hollow (CHGE)","not in list","0",0,0
"17784",2021,8,"2021_8",913,"7218539002",903,259,"card",4292.21,"Howell (O&R)",">=$50,000","0",0,0
"17785",2021,8,"2021_8",913,"7218539002",903,259,"card",4292.21,"Howell (O&R)",">=$50,000","0",0,0
"17786",2020,4,"2020_4",1215,"21000898615",1271,479,"card",2330.54,"Frog Hollow (CHGE)","not in list","0",0,0
"17787",2020,4,"2020_4",734,"8371315000",693,137,"card",4022.06,"Frog Hollow (CHGE)","$0-$49,999","Moving out of service territory",0,1
"17788",2020,4,"2020_4",1261,"5441120101",1319,494,"card",10600.2,"Frog Hollow (CHGE)","not in list","0",0,0
"17789",2020,4,"2020_4",1261,"5441120101",1319,494,"card",10600.2,"Frog Hollow (CHGE)","not in list","0",0,0
"17790",2020,4,"2020_4",1261,"5441120101",1319,494,"card",10600.2,"Frog Hollow (CHGE)","not in list","0",0,0
"17791",2020,4,"2020_4",1033,"21002447890",1046,343,"card",2781.61,"Frog Hollow (CHGE)","not in list","0",0,0
"17792",2020,4,"2020_4",1033,"21002447890",1046,343,"card",2781.61,"Frog Hollow (CHGE)","not in list","0",0,0
"17793",2020,4,"2020_4",1130,"21000560744",1167,418,"card",7104.39,"Frog Hollow (CHGE)","not in list","0",0,0
"17794",2021,9,"2021_9",1425,"5313835027",1724,579,"card",13172.6,"Howell (O&R)",">=$50,000","No Longer Interested",0,1
"17795",2020,4,"2020_4",436,"21002763130",422,40,"card",7480.29,"Frog Hollow (CHGE)","not in list","0",0,0
"17796",2020,4,"2020_4",436,"21002763130",422,40,"card",7480.29,"Frog Hollow (CHGE)","not in list","0",0,0
"17797",2021,9,"2021_9",767,"4172488018",726,158,"card",10360.5,"Howell (O&R)","$0-$49,999","0",0,0
"17798",2021,9,"2021_9",1219,"1428061028",1274,481,"card",9472.46,"Howell (O&R)",">=$50,000","0",0,0
"17799",2020,4,"2020_4",1370,"21002607204",1514,548,"card",9810.83,"Frog Hollow (CHGE)","not in list","0",0,0
"17800",2020,4,"2020_4",1370,"21002607204",1514,548,"card",9810.83,"Frog Hollow (CHGE)","not in list","0",0,0
"17801",2020,4,"2020_4",946,"21001654512",941,284,"card",5074.57,"Frog Hollow (CHGE)","not in list","Billing Complaint",0,1
"17802",2020,4,"2020_4",1342,"21002640783",1434,528,"card",8871.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17803",2020,4,"2020_4",1342,"21002640783",1434,528,"card",8871.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17804",2020,4,"2020_4",1342,"21002640783",1434,528,"card",8871.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17805",2021,9,"2021_9",1415,"1072876031",1664,576,"card",7437.36,"Howell (O&R)",">=$50,000","0",0,0
"17806",2021,9,"2021_9",1415,"1072876031",1664,576,"card",7437.36,"Howell (O&R)",">=$50,000","0",0,0
"17807",2020,3,"2020_3",1179,"21001978663",1225,452,"card",7141.98,"Frog Hollow (CHGE)","not in list","Moving out of service territory",0,1
"17808",2020,3,"2020_3",1179,"21001978663",1225,452,"card",7141.98,"Frog Hollow (CHGE)","not in list","Moving out of service territory",0,1
"17809",2020,3,"2020_3",1179,"21001978663",1225,452,"card",7141.98,"Frog Hollow (CHGE)","not in list","Moving out of service territory",0,1
"17810",2021,9,"2021_9",727,"2596441022",686,133,"card",5735.28,"Howell (O&R)",">=$50,000","0",0,0
"17811",2021,9,"2021_9",727,"2596441022",686,133,"card",5735.28,"Howell (O&R)",">=$50,000","0",0,0
"17812",2020,3,"2020_3",419,"21002230247",398,28,"card",7179.57,"Frog Hollow (CHGE)","not in list","0",0,0
"17813",2020,3,"2020_3",419,"21002230247",398,28,"card",7179.57,"Frog Hollow (CHGE)","not in list","0",0,0
"17814",2020,2,"2020_2",1135,"21001212477",1175,421,"ach",5788.77,"Frog Hollow (CHGE)","not in list","0",0,0
"17815",2020,2,"2020_2",1135,"21001212477",1175,421,"ach",5788.77,"Frog Hollow (CHGE)","not in list","0",0,0
"17816",2020,2,"2020_2",1135,"21001212477",1175,421,"card",5788.77,"Frog Hollow (CHGE)","not in list","0",0,0
"17817",2020,2,"2020_2",1135,"21001212477",1175,421,"card",5788.77,"Frog Hollow (CHGE)","not in list","0",0,0
"17818",2021,9,"2021_9",610,"9922304022",564,88,"card",7067.34,"Howell (O&R)",">=$50,000","0",0,0
"17819",2021,9,"2021_9",738,"6948687050",699,141,"card",6031.29,"Howell (O&R)",">=$50,000","0",0,0
"17820",2021,9,"2021_9",738,"6948687050",699,141,"card",6031.29,"Howell (O&R)",">=$50,000","0",0,0
"17821",2021,9,"2021_9",738,"6948687050",699,141,"card",6031.29,"Howell (O&R)",">=$50,000","0",0,0
"17822",2021,9,"2021_9",529,"6238876005",482,73,"card",6327.31,"Howell (O&R)","not in list","0",0,0
"17823",2020,3,"2020_3",1401,"21002326722",1578,566,"card",8269.67,"Frog Hollow (CHGE)","not in list","0",0,0
"17824",2020,3,"2020_3",1401,"21002326722",1578,566,"card",8269.67,"Frog Hollow (CHGE)","not in list","0",0,0
"17825",2020,3,"2020_3",993,"21000424503",993,317,"card",6352.61,"Frog Hollow (CHGE)","$0-$49,999","0",0,0
"17826",2021,9,"2021_9",935,"9204105009",928,274,"card",6734.33,"Howell (O&R)",">=$50,000","0",0,0
"17827",2021,9,"2021_9",935,"9204105009",928,274,"card",6734.33,"Howell (O&R)",">=$50,000","0",0,0
"17828",2021,9,"2021_9",1376,"3811301124",1540,553,"card",1591.08,"Howell (O&R)",">=$50,000","0",0,0
"17829",2021,9,"2021_9",1376,"3811301124",1540,553,"card",1591.08,"Howell (O&R)",">=$50,000","0",0,0
"17830",2020,3,"2020_3",444,"21001783287",432,45,"card",10976.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17831",2020,3,"2020_3",444,"21001783287",432,45,"ach",10976.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17832",2020,3,"2020_3",1329,"21001840608",1387,527,"card",14697.5,"Frog Hollow (CHGE)","not in list","0",0,0
"17833",2020,3,"2020_3",715,"21003677644",673,124,"card",2593.67,"Frog Hollow (CHGE)","not in list","0",0,0
"17834",2020,3,"2020_3",715,"21003677644",673,124,"card",2593.67,"Frog Hollow (CHGE)","not in list","0",0,0
"17835",2020,3,"2020_3",715,"21003677644",673,124,"card",2593.67,"Frog Hollow (CHGE)","not in list","0",0,0
"17836",2020,3,"2020_3",715,"21003677644",673,124,"ach",2593.67,"Frog Hollow (CHGE)","not in list","0",0,0
"17837",2021,9,"2021_9",432,"4746838008",418,37,"card",6068.3,"Howell (O&R)",">=$50,000","0",0,0
"17838",2020,3,"2020_3",690,"21000708848",648,106,"card",18606.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17839",2020,3,"2020_3",1404,"5806071007",1595,568,"card",5149.75,"Frog Hollow (CHGE)",">=$50,000","No Longer Interested",0,1
"17840",2020,3,"2020_3",1404,"5806071007",1595,568,"ach",5149.75,"Frog Hollow (CHGE)",">=$50,000","No Longer Interested",0,1
"17841",2021,9,"2021_9",825,"9554782016",804,204,"card",5069.25,"Howell (O&R)","not in list","0",0,0
"17842",2021,9,"2021_9",634,"1994165017",593,102,"card",14319.7,"Howell (O&R)",">=$50,000","0",0,0
"17843",2020,3,"2020_3",859,"21000707279",842,231,"card",17253.5,"Frog Hollow (CHGE)","not in list","0",0,0
"17844",2020,3,"2020_3",1033,"21002447890",1046,343,"card",2781.61,"Frog Hollow (CHGE)","not in list","0",0,0
"17845",2020,3,"2020_3",1033,"21002447890",1046,343,"card",2781.61,"Frog Hollow (CHGE)","not in list","0",0,0
"17846",2020,4,"2020_4",1359,"3264098012",1491,540,"card",6427.79,"Frog Hollow (CHGE)",">=$50,000","Moving out of service territory",0,1
"17847",2021,9,"2021_9",1709,"3283148008",2225,602,"card",14356.7,"Howell (O&R)",">=$50,000","0",0,0
"17848",2021,9,"2021_9",33,"2536130080",33,5,"card",2812.14,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"17849",2021,9,"2021_9",33,"2536130080",33,5,"card",2812.14,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"17850",2021,9,"2021_9",919,"6238882003",912,262,"card",8695.42,"Howell (O&R)",">=$50,000","0",0,0
"17851",2021,9,"2021_9",921,"6664164010",914,264,"card",2960.14,"Howell (O&R)",">=$50,000","0",0,0
"17852",2021,9,"2021_9",921,"6664164010",914,264,"card",2960.14,"Howell (O&R)",">=$50,000","0",0,0
"17853",2021,9,"2021_9",905,"4320536010",889,253,"card",10434.5,"Howell (O&R)",">=$50,000","0",0,0
"17854",2021,9,"2021_9",905,"4320536010",889,253,"card",10434.5,"Howell (O&R)",">=$50,000","0",0,0
"17855",2021,9,"2021_9",905,"4320536010",889,253,"card",10434.5,"Howell (O&R)",">=$50,000","0",0,0
"17856",2021,9,"2021_9",940,"6798537001",934,279,"card",12136.6,"Howell (O&R)",">=$50,000","0",0,0
"17857",2021,9,"2021_9",940,"6798537001",934,279,"card",12136.6,"Howell (O&R)",">=$50,000","0",0,0
"17858",2020,4,"2020_4",444,"21001783287",432,45,"card",10976.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17859",2020,4,"2020_4",444,"21001783287",432,45,"ach",10976.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17860",2020,4,"2020_4",798,"21000632865",767,187,"card",9510.12,"Frog Hollow (CHGE)","not in list","0",0,0
"17861",2021,9,"2021_9",1387,"553162002",1556,557,"ach",3700.18,"Howell (O&R)","not in list","0",0,0
"17862",2021,9,"2021_9",1387,"553162002",1556,557,"card",3700.18,"Howell (O&R)","not in list","0",0,0
"17863",2021,9,"2021_9",898,"4972594008",880,249,"card",13949.7,"Howell (O&R)",">=$50,000","0",0,0
"17864",2021,9,"2021_9",898,"4972594008",880,249,"card",13949.7,"Howell (O&R)",">=$50,000","0",0,0
"17865",2021,9,"2021_9",447,"1464532000",435,47,"ach",12136.6,"Howell (O&R)","not in list","0",0,0
"17866",2021,9,"2021_9",447,"1464532000",435,47,"card",12136.6,"Howell (O&R)","not in list","0",0,0
"17867",2021,9,"2021_9",447,"1464532000",435,47,"ach",12136.6,"Howell (O&R)","not in list","0",0,0
"17868",2021,9,"2021_9",447,"1464532000",435,47,"card",12136.6,"Howell (O&R)","not in list","0",0,0
"17869",2020,4,"2020_4",1362,"818780004",1507,542,"card",1406.07,"Howell (O&R)","not in list","0",0,0
"17870",2020,4,"2020_4",1362,"818780004",1507,542,"card",1406.07,"Howell (O&R)","not in list","0",0,0
"17871",2020,4,"2020_4",1302,"21002279723",1357,516,"card",11803.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17872",2020,4,"2020_4",849,"21000775979",831,223,"card",1616.34,"Frog Hollow (CHGE)","not in list","0",0,0
"17873",2020,4,"2020_4",849,"21000775979",831,223,"card",1616.34,"Frog Hollow (CHGE)","not in list","0",0,0
"17874",2021,9,"2021_9",732,"3709437019",691,135,"card",5217.25,"Howell (O&R)",">=$50,000","0",0,0
"17875",2021,9,"2021_9",706,"3953054015",664,115,"card",15799.8,"Howell (O&R)",">=$50,000","0",0,0
"17876",2021,9,"2021_9",706,"3953054015",664,115,"card",15799.8,"Howell (O&R)",">=$50,000","0",0,0
"17877",2020,4,"2020_4",1200,"21001621479",1254,468,"card",3420.63,"Frog Hollow (CHGE)","not in list","0",0,0
"17878",2020,4,"2020_4",1371,"21002015374",1515,549,"card",6089.48,"Frog Hollow (CHGE)","not in list","0",0,0
"17879",2020,4,"2020_4",1371,"21002015374",1515,549,"card",6089.48,"Frog Hollow (CHGE)","not in list","0",0,0
"17880",2021,9,"2021_9",1216,"963098035",1272,480,"card",1924.09,"Howell (O&R)",">=$50,000","0",0,0
"17881",2021,9,"2021_9",1098,"585687010",1129,390,"card",5402.26,"Howell (O&R)",">=$50,000","0",0,0
"17882",2021,9,"2021_9",1098,"585687010",1129,390,"card",5402.26,"Howell (O&R)",">=$50,000","0",0,0
"17883",2021,9,"2021_9",1098,"585687010",1129,390,"card",5402.26,"Howell (O&R)",">=$50,000","0",0,0
"17884",2021,9,"2021_9",1300,"7328772002",1354,515,"card",4218.21,"Howell (O&R)",">=$50,000","0",0,0
"17885",2020,4,"2020_4",980,"21000698981",979,308,"card",3834.12,"Frog Hollow (CHGE)","not in list","0",0,0
"17886",2020,4,"2020_4",837,"21002485494",818,214,"card",10825.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17887",2020,4,"2020_4",837,"21002485494",818,214,"card",10825.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17888",2021,9,"2021_9",947,"4137817026",942,285,"card",15170.7,"Howell (O&R)",">=$50,000","0",0,0
"17889",2021,9,"2021_9",947,"4137817026",942,285,"card",15170.7,"Howell (O&R)",">=$50,000","0",0,0
"17890",2021,9,"2021_9",947,"4137817026",942,285,"card",15170.7,"Howell (O&R)",">=$50,000","0",0,0
"17891",2021,9,"2021_9",947,"4137817026",942,285,"card",15170.7,"Howell (O&R)",">=$50,000","0",0,0
"17892",2021,9,"2021_9",1117,"4594596026",1149,408,"card",3145.15,"Howell (O&R)",">=$50,000","0",0,0
"17893",2021,9,"2021_9",1117,"4594596026",1149,408,"card",3145.15,"Howell (O&R)",">=$50,000","0",0,0
"17894",2020,4,"2020_4",993,"21000424503",993,317,"card",6352.61,"Frog Hollow (CHGE)","$0-$49,999","0",0,0
"17895",2020,4,"2020_4",1290,"21002314678",1343,508,"ach",10074,"Frog Hollow (CHGE)","not in list","0",0,0
"17896",2020,4,"2020_4",1290,"21002314678",1343,508,"card",10074,"Frog Hollow (CHGE)","not in list","0",0,0
"17897",2020,4,"2020_4",1250,"21002332738",1301,493,"card",9246.99,"Frog Hollow (CHGE)","not in list","0",0,0
"17898",2020,4,"2020_4",1250,"21002332738",1301,493,"card",9246.99,"Frog Hollow (CHGE)","not in list","0",0,0
"17899",2020,4,"2020_4",1250,"21002332738",1301,493,"ach",9246.99,"Frog Hollow (CHGE)","not in list","0",0,0
"17900",2020,4,"2020_4",1250,"21002332738",1301,493,"card",9246.99,"Frog Hollow (CHGE)","not in list","0",0,0
"17901",2021,9,"2021_9",939,"7684740017",932,278,"card",9768.48,"Howell (O&R)",">=$50,000","0",0,0
"17902",2021,9,"2021_9",939,"7684740017",932,278,"card",9768.48,"Howell (O&R)",">=$50,000","0",0,0
"17903",2021,9,"2021_9",939,"7684740017",932,278,"card",9768.48,"Howell (O&R)",">=$50,000","0",0,0
"17904",2021,9,"2021_9",939,"7684740017",932,278,"card",9768.48,"Howell (O&R)",">=$50,000","0",0,0
"17905",2021,9,"2021_9",443,"1362078010",430,44,"card",17501.9,"Howell (O&R)",">=$50,000","0",0,0
"17906",2021,9,"2021_9",443,"1362078010",430,44,"card",17501.9,"Howell (O&R)",">=$50,000","0",0,0
"17907",2021,9,"2021_9",839,"4118914000",820,216,"card",3848.19,"Howell (O&R)",">=$50,000","0",0,0
"17908",2020,4,"2020_4",1152,"21003098221",1193,435,"ach",4773.85,"Frog Hollow (CHGE)","not in list","0",0,0
"17909",2020,4,"2020_4",1345,"21000139796",1439,531,"card",4961.8,"Frog Hollow (CHGE)","not in list","Billing Complaint",0,1
"17910",2020,4,"2020_4",1345,"21000139796",1439,531,"card",4961.8,"Frog Hollow (CHGE)","not in list","Billing Complaint",0,1
"17911",2021,9,"2021_9",865,"1587049037",848,234,"card",8954.44,"Howell (O&R)",">=$50,000","0",0,0
"17912",2021,9,"2021_9",729,"898598028",688,134,"card",3293.16,"Howell (O&R)",">=$50,000","0",0,0
"17913",2021,9,"2021_9",729,"898598028",688,134,"card",3293.16,"Howell (O&R)",">=$50,000","0",0,0
"17914",2021,9,"2021_9",729,"898598028",688,134,"card",3293.16,"Howell (O&R)",">=$50,000","0",0,0
"17915",2021,9,"2021_9",729,"898598028",688,134,"card",3293.16,"Howell (O&R)",">=$50,000","0",0,0
"17916",2021,9,"2021_9",729,"898598028",688,134,"ach",3293.16,"Howell (O&R)",">=$50,000","0",0,0
"17917",2021,9,"2021_9",1385,"2465200008",1554,556,"card",3885.19,"Howell (O&R)","not in list","0",0,0
"17918",2021,9,"2021_9",1385,"2465200008",1554,556,"card",3885.19,"Howell (O&R)","not in list","0",0,0
"17919",2021,9,"2021_9",1385,"2465200008",1554,556,"card",3885.19,"Howell (O&R)","not in list","0",0,0
"17920",2020,4,"2020_4",974,"21000306916",973,304,"ach",9547.71,"Frog Hollow (CHGE)","not in list","0",0,0
"17921",2020,4,"2020_4",974,"21000306916",973,304,"card",9547.71,"Frog Hollow (CHGE)","not in list","0",0,0
"17922",2020,4,"2020_4",974,"21000306916",973,304,"card",9547.71,"Frog Hollow (CHGE)","not in list","0",0,0
"17923",2020,4,"2020_4",457,"5300058000",447,54,"card",16464.2,"Frog Hollow (CHGE)","not in list","Ineligible Meter",0,1
"17924",2021,9,"2021_9",1366,"6667295003",1511,545,"card",15947.8,"Howell (O&R)",">=$50,000","0",0,0
"17925",2021,9,"2021_9",1366,"6667295003",1511,545,"card",15947.8,"Howell (O&R)",">=$50,000","0",0,0
"17926",2021,9,"2021_9",795,"1542093051",763,184,"card",5365.26,"Howell (O&R)",">=$50,000","0",0,0
